"","土地面積","建物面積","屋齡","房屋樓層","車位數目","有無管理","時間序列","單價萬_坪","lon","lat","road.name","price.level","X"
"3232",17.21,43.86855,1,"15",1,1,6,142472.727272727,120.952969,24.798236,"新竹市新竹巿經國路三段92巷16弄61~90號","10~15W",1161
"3233",26.68,72.233975,1,"15",2,1,6,135669.421487603,120.952949,24.798254,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1162
"3234",18.07,50.139375,1,"15",2,1,6,132829.752066116,120.952692,24.79848,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1163
"3235",17.21,43.387575,1,"15",1,1,6,139441.32231405,120.9529,24.798291,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1164
"3236",17.21,43.387575,1,"15",1,1,6,143358.67768595,120.952781,24.798408,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1165
"3237",18.94,51.9332,1,"15",2,1,6,128049.58677686,120.95288,24.798309,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1166
"3238",17.21,44.528,1,"15",1,1,6,145302.479338843,120.953019,24.798182,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1167
"3239",18.07,50.659675,1,"15",2,1,6,132651.239669421,120.952811,24.798372,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1168
"3240",17.21,43.9109,1,"15",1,1,6,147570.247933884,120.95294,24.798254,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1169
"3241",18.07,53.521325,1,"15",2,1,6,137514.049586777,120.952791,24.798399,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1170
"3242",17.21,51.930175,1,"15",2,1,6,134409.917355372,120.952949,24.798245,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1171
"3243",12.91,33.4928,1,"15",1,1,6,134357.024793388,120.952752,24.798426,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1172
"3244",18.94,52.24175,1,"15",2,1,6,130165.289256198,120.95291,24.798282,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1173
"3245",17.21,43.2333,1,"15",1,1,6,143408.26446281,120.952831,24.798363,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1174
"3246",18.07,50.774625,1,"15",2,1,6,128016.52892562,120.953039,24.798173,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1175
"3247",18.94,53.521325,1,"15",2,1,6,127051.239669421,120.952702,24.798471,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1176
"3248",18.94,51.29795,1,"15",2,1,6,124760.330578512,120.952989,24.798218,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1177
"3249",18.23,45.989075,9,"14",1,1,6,256581.818181818,120.984412,24.801277,"新竹市新竹巿綠水路31~60號",">25W",1178
"3250",47.63,37.573525,7,"14",0,1,6,202271.074380165,120.969485,24.765864,"新竹市新竹巿志平路91~120號","20~25W",1179
"3251",7.61,24.39965,17,"13",0,1,7,140575.20661157,120.974973,24.812326,"新竹市新竹巿民生路241~270號","10~15W",1180
"3252",33.79,54.834175,3,"13",1,0,6,246198.347107438,121.015023,24.787986,"新竹市新竹巿龍山東路151~180號","20~25W",1181
"3253",16.99,38.632275,4,"14",1,1,6,218730.578512397,121.017584,24.788573,"新竹市新竹巿新莊街181~210號","20~25W",1182
"3254",12.35,45.4839,14,"12",1,1,6,160495.867768595,120.982482,24.808292,"新竹市新竹巿中華路二段31~60號","15~20W",1183
"3255",8.97,27.488175,6,"15",1,1,7,116413.223140496,120.951545,24.799193,"新竹市新竹巿牛埔路121~150號","10~15W",1184
"3256",13.27,68.79455,6,"26",1,1,7,196238.016528926,120.963508,24.815863,"新竹市新竹巿武陵路1~30號","15~20W",1185
"3257",26.72,55.8899,7,"13",2,1,7,175355.371900826,120.955667,24.804034,"新竹市新竹巿經國路二段511~540號","15~20W",1186
"3258",18.81,59.25975,18,"14",1,1,7,112723.966942149,120.962684,24.824034,"新竹市新竹巿武陵路241~270號","10~15W",1187
"3259",15.88,44.9757,18,"14",1,1,7,139408.26446281,120.970569,24.82242,"新竹市新竹巿武陵路241~270號","10~15W",1188
"3260",20.01,89.2617,NA,"7",1,1,6,104188.429752066,120.985073,24.811939,"新竹市新竹巿鐵道路一段28巷31~60號","10~15W",1189
"3261",2.94,8.103975,17,"12",0,1,7,141904.132231405,120.965329,24.811747,"新竹市新竹巿經國路二段91~120號","10~15W",1190
"3262",45.04,124.8236,2,"24",3,1,7,277127.272727273,121.01974,24.786695,"新竹市新竹巿關新北路151~180號",">25W",1191
"3263",19.84,42.927775,8,"13",1,1,7,217808.26446281,121.015023,24.785747,"新竹市新竹巿長春街62巷1~30號","20~25W",1192
"3264",25.82,52.026975,4,"13",1,1,7,130700.826446281,120.928383,24.845672,"新竹市新竹巿東大路四段271~300號","10~15W",1193
"3265",24.87,41.899275,16,"15",0,1,5,194515.702479339,120.997636,24.798226,"新竹市新竹巿建新路31~60號","15~20W",1194
"3266",14.98,46.2583,5,"15",1,1,6,239957.024793388,121.015962,24.784501,"新竹市新竹巿關新路19巷61~90號","20~25W",1195
"3267",52.6,52.849775,10,"12",0,1,7,90823.1404958678,120.958679,24.819166,"新竹市新竹巿武陵路86巷1~30號","<10W",1196
"3268",29.33,42.873325,16,"12",0,1,7,205256.198347107,120.53329,24.082142,"新竹市新竹巿新源街121~150號","20~25W",1197
"3269",16.4,38.644375,20,"12",1,1,6,168717.355371901,121.024585,24.780835,"新竹市新竹巿光復路一段71巷1~30號","15~20W",1198
"3270",13.92,37.26195,3,"12",1,1,7,214677.685950413,121.009356,24.792844,"新竹市新竹巿慈祥路61~90號","20~25W",1199
"3271",26.98,39.39155,16,"12",1,1,7,215798.347107438,120.994243,24.802505,"新竹市新竹巿新源街91~120號","20~25W",1200
"3272",21.2,57.375175,14,"20",0,0,7,151285.950413223,120.96862,24.821561,"新竹市新竹巿武陵路179巷1~30號","15~20W",1201
"3273",38.75,81.86255,3,"14",3,1,7,207666.115702479,121.017456,24.790352,"新竹市新竹巿埔頂一路361~390號","20~25W",1202
"3274",3.73,10.95655,17,"14",0,1,7,100396.694214876,120.961638,24.814942,"新竹市新竹巿竹光路1~30號","10~15W",1203
"3275",17.82,50.877475,16,"22",0,1,6,104165.289256198,120.95936,24.823446,"新竹市新竹巿武陵路151~180號","10~15W",1204
"3276",26,57.441725,16,"21",0,0,7,147976.859504132,120.960627,24.823221,"新竹市新竹巿武陵路175巷1~30號","10~15W",1205
"3277",29.7,60.7178,1,"11",1,1,6,205375.20661157,120.975843,24.814854,"新竹市新竹巿田美三街5巷31~60號","20~25W",1206
"3278",28.93,64.91045,2,"14",2,1,6,135570.247933884,120.949786,24.793414,"新竹市新竹巿中山路640巷481~510號","10~15W",1207
"3279",9.84,34.10385,6,"14",1,1,6,124618.181818182,120.93278,24.838785,"新竹市新竹巿天府路一段511~540號","10~15W",1208
"3280",13.03,30.543425,4,"13",1,1,7,115246.280991736,120.928542,24.845518,"新竹市新竹巿東大路四段271~300號","10~15W",1209
"3281",16.09,47.89785,16,"21",1,1,7,137791.73553719,120.959113,24.823663,"新竹市新竹巿武陵路175巷1~30號","10~15W",1210
"3282",6.81,28.02965,18,"14",0,1,7,160545.454545455,120.96372,24.799079,"新竹市新竹巿林森路181~210號","15~20W",1211
"3283",43.28,101.79125,2,"24",3,1,7,232416.52892562,121.014063,24.786623,"新竹市新竹巿龍山東路271~300號","20~25W",1212
"3284",35.86,80.159475,2,"22",2,1,7,225054.545454545,121.013806,24.786858,"新竹市新竹巿龍山東路271~300號","20~25W",1213
"3285",50.69,116.574425,2,"23",3,1,7,219547.107438017,121.013895,24.786786,"新竹市新竹巿龍山東路271~300號","20~25W",1214
"3286",39.33,65.397475,9,"12",1,1,7,94803.305785124,120.956995,24.769247,"新竹市新竹巿富群街1~30號","<10W",1215
"3287",22.46,51.077125,3,"20",1,1,6,244727.272727273,121.017238,24.789413,"新竹市新竹巿埔頂一路451~480號","20~25W",1216
"3288",20.66,59.51385,1,"15",2,1,6,132743.801652893,120.953029,24.798173,"新竹市新竹巿經國路三段92巷16弄61~90號","10~15W",1217
"3289",18.94,53.119,1,"15",2,1,6,133662.809917355,120.952771,24.798408,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1218
"3290",25.6,44.845625,20,"16",1,1,7,138251.239669421,120.979404,24.817654,"新竹市新竹巿光華二街72巷31~60號","10~15W",1219
"3291",18.07,44.8547,1,"15",1,1,6,137778.512396694,120.953019,24.798182,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1220
"3292",18.94,52.24175,1,"15",2,1,6,126525.619834711,120.953009,24.798191,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1221
"3293",15.56,40.786075,15,"14",1,1,6,192466.115702479,121.025435,24.77855,"新竹市新竹巿光復路一段89巷121~150號","15~20W",1222
"3294",22.38,66.383625,1,"15",3,1,6,125031.404958678,120.95289,24.7983,"新竹市新竹巿經國路三段92巷16弄61~90號","10~15W",1223
"3295",17.21,43.86855,1,"15",1,1,6,142472.727272727,120.952712,24.798462,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1224
"3296",18.07,50.62035,1,"15",2,1,6,130975.20661157,120.952949,24.798245,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1225
"3297",18.07,44.863775,1,"15",1,1,6,141094.214876033,120.952851,24.798336,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1226
"3298",18.94,52.250825,1,"15",2,1,6,125547.107438017,120.95292,24.798272,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1227
"3299",18.94,52.250825,1,"15",2,1,6,130525.619834711,120.953029,24.798173,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1228
"3300",18.07,44.863775,1,"15",1,1,6,146667.768595041,120.953048,24.798155,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1229
"3301",18.94,52.250825,1,"15",2,1,6,133970.247933884,120.953029,24.798173,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1230
"3302",18.94,52.250825,1,"15",2,1,6,132439.669421488,120.952722,24.798453,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1231
"3303",18.07,49.982075,1,"15",2,1,6,132046.280991736,120.952771,24.798408,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1232
"3304",18.94,52.250825,1,"15",2,1,6,131097.520661157,120.952732,24.798444,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1233
"3305",26.68,71.598725,1,"15",2,1,6,139666.115702479,120.952979,24.798227,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1234
"3306",18.07,51.276775,1,"15",2,1,6,122862.809917355,120.952732,24.798444,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1235
"3307",18.07,51.276775,1,"15",2,1,6,128323.966942149,120.952722,24.798453,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1236
"3308",17.21,44.528,1,"15",1,1,6,142608.26446281,120.953029,24.798173,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1237
"3309",17.21,43.387575,1,"15",1,1,6,142899.173553719,120.952821,24.798363,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1238
"3310",17.21,43.387575,1,"15",1,1,6,145203.305785124,120.952999,24.7982,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1239
"3311",17.21,43.387575,1,"15",1,1,6,142899.173553719,120.952831,24.798363,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1240
"3312",19.8,53.763325,1,"15",2,1,6,129269.421487603,120.952811,24.798372,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1241
"3313",11.19,31.916775,1,"15",1,1,6,134723.966942149,120.95289,24.7983,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1242
"3314",11.19,31.281525,1,"15",1,1,6,136823.140495868,120.95293,24.798263,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1243
"3315",13.77,40.876825,1,"15",2,1,6,119871.074380165,120.952969,24.798227,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1244
"3316",13.77,40.876825,1,"15",2,1,6,119626.446280992,120.953019,24.798182,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1245
"3317",13.77,40.241575,1,"15",2,1,6,125490.909090909,120.952851,24.798336,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1246
"3318",13.77,40.241575,1,"15",2,1,6,120522.314049587,120.952979,24.798227,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1247
"3319",12.91,34.12805,1,"15",1,1,6,138304.132231405,120.9529,24.7983,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1248
"3320",13.77,40.876825,1,"15",2,1,6,127209.917355372,120.953058,24.798146,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1249
"3321",11.19,32.074075,1,"15",1,1,6,152770.247933884,120.953039,24.798173,"新竹市新竹巿經國路三段92巷1~30號","15~20W",1250
"3322",11.19,32.074075,1,"15",1,1,6,138119.008264463,120.952949,24.798245,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1251
"3323",23.24,61.797725,1,"15",2,1,6,137867.768595041,120.953039,24.798173,"新竹市新竹巿經國路三段92巷16弄61~90號","10~15W",1252
"3324",17.21,44.528,1,"15",1,1,6,144852.892561983,120.952801,24.798381,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",1253
"3325",11.19,32.074075,1,"15",1,1,6,143418.181818182,120.952999,24.7982,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1254
"3326",18.07,50.62035,1,"15",2,1,6,128803.305785124,120.952761,24.798417,"新竹市新竹巿經國路三段92巷16弄31~60號","10~15W",1255
"3327",18.07,49.982075,1,"15",2,1,6,129044.628099174,120.952969,24.798236,"新竹市新竹巿經國路三段92巷16弄16弄31~60號","10~15W",1256
"3328",13.77,40.241575,1,"15",2,1,6,121765.289256198,120.95294,24.798263,"新竹市新竹巿經國路三段92巷1~30號","10~15W",1257
"3329",13.61,36.6267,3,"12",1,1,7,212413.223140496,121.009346,24.792862,"新竹市新竹巿慈祥路61~90號","20~25W",1258
"3330",22.46,51.077125,3,"20",1,1,7,227107.438016529,121.017278,24.789377,"新竹市新竹巿埔頂一路451~480號","20~25W",1259
"3331",47.63,37.573525,7,"14",0,1,6,204932.231404959,120.969386,24.765963,"新竹市新竹巿志平路91~120號","20~25W",1260
"3332",7.89,26.253975,6,"14",0,1,7,125695.867768595,120.93281,24.838767,"新竹市新竹巿天府路一段511~540號","10~15W",1261
"3333",24.75,49.0292,3,"14",1,1,7,256988.429752066,121.020976,24.786144,"新竹市新竹巿關新北路181~210號",">25W",1262
"3334",69.3,131.160975,2,"25",0,1,7,377398.347107438,121.011709,24.780574,"新竹市新竹巿科學園路211~240號",">25W",1263
"3335",38.17,88.109175,1,"15",2,1,7,248442.975206612,120.963215,24.801896,"新竹市新竹巿興南街31~60號","20~25W",1264
"3336",38.57,89.0076,1,"15",2,1,7,260495.867768595,120.962987,24.802112,"新竹市新竹巿興南街31~60號",">25W",1265
"3337",38.25,88.2453,1,"15",2,1,7,248876.033057851,120.963126,24.801977,"新竹市新竹巿興南街31~60號","20~25W",1266
"3338",37.77,87.141175,1,"15",2,1,7,242178.512396694,120.963116,24.801986,"新竹市新竹巿興南街31~60號","20~25W",1267
"3339",32.48,67.4091,4,"14",2,1,7,192842.975206612,120.985192,24.813483,"新竹市新竹巿中華路一段384巷2弄1~30號","15~20W",1268
"3340",19.05,49.2228,15,"14",1,1,7,180403.305785124,121.025623,24.778379,"新竹市新竹巿光復路一段89巷91~120號","15~20W",1269
"3341",53.39,54.701075,3,"13",1,1,7,107428.099173554,121.004925,24.795842,"新竹市新竹巿金城一路61~90號","10~15W",1270
"3342",49.58,50.774625,3,"13",1,1,7,191041.32231405,121.004648,24.796095,"新竹市新竹巿金城一路61~90號","15~20W",1271
"3343",26.33,31.218,18,"11",0,0,6,57659.5041322314,120.91948,24.719456,"新竹市新竹巿中華路六段799巷8弄1~30號","<10W",1272
"3344",55.01,77.249425,18,"11",0,0,6,45309.0909090909,120.919451,24.719492,"新竹市新竹巿中華路六段799巷8弄1~30號","<10W",1273
"3345",8.22,21.165925,14,"21",0,1,6,177196.694214876,120.960567,24.823266,"新竹市新竹巿武陵路179巷1~30號","15~20W",1274
"3346",27.63,31.3632,18,"11",0,1,7,58029.7520661157,120.919461,24.719474,"新竹市新竹巿中華路六段799巷8弄1~30號","<10W",1275
"3347",10.56,21.5501,2,"11",0,1,7,236657.851239669,120.964006,24.80316,"新竹市新竹巿石坊街1~30號","20~25W",1276
"3348",25.25,33.556325,18,"13",0,1,7,262244.628099174,120.967445,24.813273,"新竹市新竹巿東大路二段61~90號",">25W",1277
"3349",10.57,28.825225,5,"11",1,1,7,185600,120.963509,24.810636,"新竹市新竹巿經國路二段181~210號","15~20W",1278
"3350",24.1,69.817,1,"15",3,1,6,127190.082644628,120.952791,24.79839,"新竹市新竹巿經國路三段92巷16弄61~90號","10~15W",1279
"3351",18.33,93.29705,6,"26",1,1,7,164528.925619835,120.963211,24.816143,"新竹市新竹巿武陵路1~30號","15~20W",1280
"3352",19.8,50.617325,1,"15",1,1,6,146195.041322314,120.952989,24.798209,"新竹市新竹巿經國路三段92巷16弄61~90號","10~15W",1281
"3353",21.52,58.0437,1,"15",2,1,6,130935.537190083,120.952959,24.798236,"新竹市新竹巿經國路三段92巷16弄61~90號","10~15W",1282
